,Image,Text
716,AHTD3A0230_Para3_2.png,المرتبطة بنظام الشريعة العامة كالتسمية عند الطعام وإفشاء السلام وتحريم الخلوة بالأجنبية كلها أمور لا يستغني عنها
717,AHTD3A0230_Para3_3.png,مجتمع كريم مهما تطورت الحياة وتقدم العلم بل تظل قيما فاضلة ثابتة  إن الأخلاق في الإسلام لا تتغير ولا تتطور
718,AHTD3A0232_Para2_1.png,الحياء خلق نبيل يحول بين من يتمتع به وبين فعل المحرمات وأتيان المنكرات ويصونه
719,AHTD3A0232_Para2_2.png,من الوقوع في الأوزار والآثام وهو كذلك الامتناع عن فعل كل ما يستقبحه العقل ولا يقبله الذوق
720,AHTD3A0232_Para2_3.png,السليم والكف عن كل مالا يرضى به الخالق والمخلوق فإذا تحلى المسلم بهذا الخلق صحت سريرته
721,AHTD3A0232_Para2_4.png,وعلانيته وعامل الخلق بما يرضاه مولاه
722,AHTD3A0233_Para2_1.png,وكما رغب الإسلام بالحلم وحث عليه حذر من الأخلاق المنافقية له
723,AHTD3A0233_Para2_2.png,وعمل على تربية المسلمين تربية عملية تأخذ بأيديهم
724,AHTD3A0233_Para3_1.png,من الخطأ أن نربط بين مصطلح التكنولوجيا و الاختراعات الحديثة و
725,AHTD3A0233_Para3_2.png,ذلك باعتبار أن المنظور التاريخي يقول
726,AHTD3A0234_Para2_1.png,كما ارتبط معناها و مضمونها بطبيعة المرحلة التاريخية و مستوى تطور الحياة الإجتماعية
727,AHTD3A0234_Para2_2.png,إلا أنه يجب أن يأخذ في الإعتبار بأن نوعية الوسائل التي يعتمد عليها
728,AHTD3A0234_Para2_3.png,لسد هذا العجز
729,AHTD3A0234_Para3_1.png,هي التي بدأت منذ القدم و بداية الخليفة حتى قيام الثورة الصناعية مع بداية استقرار
730,AHTD3A0234_Para3_2.png,الإنسان
731,AHTD3A0241_Para2_1.png,مخلاف عثر او المخلاف السليماني من المناطق المجهولة في المصادر التاريخية وخصوصا
732,AHTD3A0241_Para2_2.png,في القرون الخمسة الأولى للهجرة النبوية الشريفة وستظل كذلك مادام
733,AHTD3A0241_Para2_3.png,الباحثون والدارسون يتهيبون ابحث فيها والغوص في مجاهل تاريخها وما كان
734,AHTD3A0241_Para2_4.png,لها من أهمية حضارية وأدار تاريخية على المستويين المحلي والإقليمي وخصوصا
735,AHTD3A0241_Para2_5.png,علاقتها مع كل من مكة المكرمة واليمن
736,AHTD3A0241_Para3_1.png,ولعلها لا تكون مجازفة من الباحث حينما يقدم على موضوع شائك كهذا
737,AHTD3A0241_Para3_2.png,للمشاركة في ندوة تاريخية مجهولة من فترات تاريخ مخلاف عثر أو
738,AHTD3A0241_Para3_3.png,المخلاف السليماني بعد أن لأطلقت عليه هذه التسمية الأخيرة فيما بعد
739,AHTD3A0242_Para2_1.png,يتضح من هذا الوصف الشعري لموقع عثر أنه كان قبيل بعثة النبي في صدر الإسلام غابات
740,AHTD3A0242_Para2_2.png,تثير فيها الأسود وهو ما يتعارض مع اكتشاف دلائل أثرية على استيطان حضري
741,AHTD3A0242_Para2_3.png,قديم في موقع مدينة عثر يسبق الإسلام بقرون عديدة ومن المحتمل أن المقصود
742,AHTD3A0242_Para2_4.png,بالأمكنة التي تكثر فيها الأسود من إقليم عثر
743,AHTD3A0242_Para3_1.png,هي تلك التي تمثل  الظهير الداخلي لمدينة عثر نفسها كونها معروفة حتى
744,AHTD3A0242_Para3_2.png,اليوم بغاباتها الكثيفة وعطائها النباتي الغزير
745,AHTD3A0243_Para2_1.png,أما السياق الثاني في تناول مدينة عثر من قبل المصادر الجغرافية فيتمثل في كونها محطة
746,AHTD3A0243_Para2_2.png,من محطات طريق الحج والتجارة اليمني الساحلي الذي يأتي من عدن مقاربا لساحل البحر الأحمر
747,AHTD3A0243_Para2_3.png,ومجتازا لعدد كبير من محطات الطريق إلى الشعيبة فجدة ثم شرقا إلى مكة المكرمة
748,AHTD3A0243_Para2_4.png,وهذا الطريق يتصل حضرموت الساحلي
749,AHTD3A0243_Para3_1.png,كذلك طريق عمان الذي يسلك ساحل البحر العربي عبر حضرموت على عدن  وممن ذكرها في السياق
750,AHTD3A0243_Para3_2.png,من الجغرافيين العرب الحربي  ت هم جاعلا إياها على طريق الحج والتجارة اليمني الساحلي
751,AHTD3A0243_Para3_3.png,إلى مكة المكرمة ومحددا مساره على عثر بقوله  ومن جازان إلى بيش إلى عثر ومن عثر إلى ضنكان
752,AHTD3A0244_Para3_3.png,والزراعي لتهامة اليمن ثم المخلاف عصر ومنهما إلى مكة المكرمة ويتضح من نص
753,AHTD3A0244_Para3_4.png,قدامه أيضا ويتفق معه سابقه ابن خرداذبة في التمييز بين ضنكان الداخلية 
754,AHTD3A0245_Para3_1.png,التي فيها معدن الذهب المذكور للتو والتي هي أكثر شهرة من الأولى وأقرب
755,AHTD3A0245_Para3_2.png,إلى طريق الجادة السلطانية من طريق الساحل موضوع هذا السياق أما البكري
756,AHTD3A0245_Para3_3.png, ت هم فيربط عثر بالسرين التي تقع بدورها على طريق الحج والتجارة
757,AHTD3A0245_Para3_4.png,الساحلي إلى مكة المكرمة وتمثل إحدى محطاته الرئيسية ثم يذكر أنها  أي عثر
758,AHTD3A0246_Para2_1.png,في المصادر المذكورة فيصف عثر على أنها ناحية جليلة  او أنها
759,AHTD3A0246_Para2_2.png,عمل من أعمال مكة المكرمة او مخلاف من مخاليفها والمدلول
760,AHTD3A0246_Para2_3.png,الجغرافي في جميع هذه الأوصاف واحد إذ أن الناحية والعمل
761,AHTD3A0246_Para3_1.png,ولعل خير من فصل في ذكر مخلاف عثر من الجغرافيين المسلمين
762,AHTD3A0246_Para3_2.png,إثنان هما  ابن حوقل ت هم والمقدسي الذي أشرنا
763,AHTD3A0246_Para3_3.png,إلى تاريخ وفاته قبل
764,AHTD3A0247_Para2_1.png,على وجوه الأموال وضروب الجبايات ويكون الواصل إليه كنصف
765,AHTD3A0247_Para2_2.png,ما يصل إلى ولد أبي الجيش بن زياد من المال  يتلو ابن حوقل
766,AHTD3A0247_Para2_3.png,المقدسي الذي تناول مخلاف عثر أو ناحية عثركما يحلو له تسميتها
767,AHTD3A0247_Para2_4.png,بقوله وناحية عثر ناحية جليلة عليها سلطان برأسه ومدنها  نفيسة
768,AHTD3A0247_Para2_5.png,ويفهم من قول المقدسي عليها سلطان برأسه
769,AHTD3A0247_Para3_1.png,وكونه  كذلك فلا بد أنه كان يحكمها  حكما وراثيا وأنه ينتمي إلى
770,AHTD3A0247_Para3_2.png,أسرة كانت قد استقلت بحكمها الداخلي مع ولائها وتبعيتها
771,AHTD3A0248_Para2_1.png,مما سبق  ان مسمى عثر يطلق على مدينة عثر نفسها وعلى مخلافها الذي يمتد
772,AHTD3A0248_Para2_2.png,جنوبا من مدينة الشرجة الواقعة تقريبا على الحدود الحالية بين المملكة العربية السعودية
773,AHTD3A0248_Para2_3.png,واليمن وشمالا على جنوب حدود إمارة حلي حينذاك
774,AHTD3A0248_Para3_1.png,إلى أن أنضم قبل ثلاث سنوات لمنطقة عسير ومن  يمتد
775,AHTD3A0248_Para3_2.png,مخلاف عثر من البحر الأحمر إلى الأطراف الجبلية  لإمارة منطقة عسير
776,AHTD3A0251_Para2_1.png,ولم يبق منها إلا تلول أثرية تقع على ساحل البحر الأحمر بالقرب من قرية
777,AHTD3A0251_Para2_2.png,قوز الجعافرة التي أصبحت في الوقت الحاضر علما على كامل المكان
778,AHTD3A0251_Para2_3.png,بما ي ذلك موقع عثر نفسها وتقع قرية القوز أو قوز الجعافرة على بعد
779,AHTD3A0251_Para2_4.png,حوالي  كيلومترا إلى الشمال الغربي من مدينة صبيا المعروفة
780,AHTD3A0251_Para3_1.png,أما عثر فتقع على بعد حوالي ثلاثة كيلومترات إلى الغرب من قرية
781,AHTD3A0251_Para3_2.png,القوز المذكورة وهي خالية تماما من أبو سكني 
782,AHTD3A0252_Para2_1.png,ومعظمه يعود إلى العصور الإسلامية بما في ذلك وجود بعض نماذج من الخزف
783,AHTD3A0252_Para2_2.png,ذي البريق المعدني الذي يعود إلى العور العباسية وينتشر حول الموقع
784,AHTD3A0252_Para2_3.png,عدد من الآبار القديمة المطورة كشف السيل في إحدى السنتين عن ثلاثين
785,AHTD3A0252_Para2_4.png,بئرا منها مما يدل على أهمية المكان واتساعه وكثافة سكانه وأنعامه
786,AHTD3A0252_Para2_5.png,على حين ازدهاره
787,AHTD3A0252_Para3_1.png,لقي موقع عثر الأثري اهتماما ملحوظا من قبل الإدارة العامة للآثار والمتاحف
788,AHTD3A0252_Para3_2.png,حاليا وكالة الآثار والمتاحف تحت مسمى  القوز ه المطل
789,AHTD3A0252_Para3_3.png,على مضيق يسمى رأس طرفة الإدارة نفسها بإجراء
790,AHTD3A0255_Para2_1.png,ومن هنا يستطيع الباحث أن يمسك بأول خيوط الحقيقة الدالة
791,AHTD3A0255_Para2_2.png,على حكام عثر من موالي بنيي مخزوم ويستطيع كذلك
792,AHTD3A0255_Para2_5.png,ولاة مكة المشار غليهم آنفا جد بني طرف المذكورين
793,AHTD3A0255_Para2_6.png,ليس مولي لعيسى المخزومي والي مكة في عهد المعتز
794,AHTD3A0256_Para2_1.png,فأما الأدلة التاريخية المستقاة من المصادر الأدبية فهي تنحصر في بعض الكتب
795,AHTD3A0256_Para2_2.png,الجغرافية والتاريخية المعاصرة لتلك الفترة وهذه الكنب وعلى الرغم من قلتها فإنها
796,AHTD3A0256_Para2_3.png,تحتفظ بذكر حكام عثر في فترات تكاد تكون متصلة في النصف الثاني من القرن الرابع الهجري
797,AHTD3A0256_Para2_4.png,النصف الثاني من العاشر الميلادي إلا انها لا تذكر أيا منهم بالاسم
798,AHTD3A0256_Para3_1.png,ي أكثر من موضع من السيرة ويبدو ان هذين العبدين كانا يحكمان مخلاف عثر بالمشاركة
799,AHTD3A0256_Para3_3.png,غزو ديارهما من الوهلة الأولى حيث تذكر السيرة أن الأشراف بني أبي الطيب الحسنيين
800,AHTD3A0257_Para2_1.png,على رأي احد الباحثين المحدثين  أنه ولد القاسم بن طرف صاحب عثر في نهاية
801,AHTD3A0257_Para2_3.png,محاولات والي مكة التصدي لعلي بن الفضل  أحد زعيمي الدعوة الإسماعيلية باليمن
802,AHTD3A0257_Para2_4.png,حينذاك  حينما احتل زبيد وهدد جميع التهائم بطغيانه وجبروته ومن المعتقد أن
803,AHTD3A0257_Para2_5.png,محمدا هذا خلف والده القاسم
804,AHTD3A0258_Para2_3.png,تقع في ركن هادئ على بعد ستة كيلومترات من ساحل كيبوس
805,AHTD3A0258_Para2_4.png, الخليج العربي ولعل أهم ميزاتها التي تشتهر بها تلك
806,AHTD3A0258_Para2_5.png,الآثار القديمة التي يرجع عهدها إلى مختلف الحضارات العالمية
807,AHTD3A0258_Para2_6.png,القديمة التي تعاقبت عليها
808,AHTD3A0258_Para3_1.png,إلى جانب أهميتها التجارية المرموقة لوقوعها في قلب الخليج
809,AHTD3A0258_Para3_3.png,و  درجة من العرض شمالأ وتقع جزيرة تاروت شرق
810,AHTD3A0258_Para3_4.png,القطيف داخل خور واسع من البحر يحيط به غربأ ساحل
811,AHTD3A0258_Para3_5.png,القطيف وجنوبأ ساحل الدمام وشمالأ رأس تنورة الممتد إلى
812,AHTD3A0258_Para3_6.png,محاذاة الجزيرة من الشرق
813,AHTD3A0260_Para2_1.png,وعرضه  مترأ أضيف إلى عرضه  مترأ وازدانت جوانبه بالأشجار
814,AHTD3A0260_Para2_2.png,وتبلغ مساحة الجزيرة حوالي  كم مربع وقد قدرها البعض
815,AHTD3A0261_Para2_1.png,تبرز ضفة من هذه الجزيرة باتجاه فتحة الخليج على شكل صدفة محارية ذات سلسلة
816,AHTD3A0261_Para2_2.png,من النتواءات المتخذة شكلأ دائريأ تقسم الخليج إلى قناتين شمالية وجنوبية
817,AHTD3A0261_Para2_3.png,إن مساحة هذه الجزيرة في يومنا هذا قد إزدادت حيث حصل ردم لمساحة
818,AHTD3A0261_Para2_4.png,واسعة في البحر في الجهة الشمالية والجهة الغربية فأصبح أقصى طول لها من
819,AHTD3A0261_Para2_5.png,الشمال إلى الجنوب حوالي عشرة كيلومتر
820,AHTD3A0261_Para3_1.png,ونقلا عن كتاب من تاريخ جزيرة تاروت لمؤلفه الأستاذ علي ابراهيم الدرورة يقول
821,AHTD3A0261_Para3_2.png,تقع جزيرة تاروت في منتصف الساحل الغربي للخليج وفي منتصف الساحل الشرقي للملكة
822,AHTD3A0261_Para3_3.png,العربية السعودية وهي تتمركز في خليج تاروت الذي كان يعرف بخليج القطيف
823,AHTD3A0261_Para3_4.png,أو خليج الخط وفي العصور الغابرة كان يعرف بخليج كيبوس
824,AHTD3A0262_Para2_1.png,وهي تقترب من الجهة الغربية للبر اليابسة على  بعد  درجة من خطوط الطول شرقآ و
825,AHTD3A0262_Para2_2.png, درجة غربآ و  دقيقة من خطوط العرض شمالأ وطرفها القريب من الساحل يمتد
826,AHTD3A0262_Para2_4.png,الماء باليابسة حيث يجف الماء أثناء الجزر الثبر ويمكن للراكبين على الدواب
827,AHTD3A0262_Para3_1.png,أو الماشين على الأقدام اجتيازها اذ أن طوله لا يتجاوز نصف الميل وفي عام 
828,AHTD3A0262_Para3_2.png,ه قامت الحكومة السعودية بوضع جسر  يربط تاروت بالقطيف جلبت صخوره من
829,AHTD3A0262_Para3_3.png,جبال الحريف الواقع في منتصف الطريق بين القطيف والعوامية
830,AHTD3A0263_Para2_1.png,ويحد جزيرة تاروت من جهة الشمال رحيمة ومن الشمال الشرقي
831,AHTD3A0263_Para2_2.png,ميناء رأس تنورة والمناطق الصناعية والسكنية التابعة له
832,AHTD3A0263_Para2_3.png,ومن الشمال الغربي صفوى ومن الغرب القطيف الحاضرة
833,AHTD3A0263_Para2_4.png,ومن الجنوب الغربي سيهات ومن الجنوب الدمام ومن الجنوب
834,AHTD3A0263_Para2_5.png,الشرقي ميناء الدمام ومن الشرق البحر وهو مدخل خليج
835,AHTD3A0263_Para2_6.png,تاروت و طول جزيرة تاروت ثمانية كيلومترات
836,AHTD3A0263_Para3_1.png,وقد نقل عن لوريمر من كتابه دليل الخليج  ما نصه تاروت
837,AHTD3A0263_Para3_3.png,الساحل حوالي ميلين شرق شمال مدينة القطيف وتتصل
838,AHTD3A0263_Para3_4.png,عند انخفاض الماء  باليابس عن طريق مخاضة يبلغ طولها
839,AHTD3A0263_Para3_5.png,نصف ميل شمال كوت القطيف  وتبلغ مساحة الجزيرة  أميال
840,AHTD3A0263_Para3_6.png,وكل طرقها نصفها مغطى بحدائق النخيل
841,AHTD3A0265_Para2_1.png,أما اليونان فقد أطلقوا عليها إسم تارو كما جاء في جغرافية بطليموس 
842,AHTD3A0265_Para2_2.png,أو عشتروت إسم المعبود الفنيقي بعد حذف أول الاسم   ويذهب
843,AHTD3A0265_Para2_3.png,الكثيرون من المؤرخين إلى أن إسمها الأصلي عشتاروت أو عشتروت والتي
844,AHTD3A0265_Para3_1.png,تعد جزيرة تاروت واحدة من أقدم مدن التاريخ ي والتي تتكون
845,AHTD3A0265_Para3_3.png,البلدة من تحت ربوة عالية هي من بقايا لقلعة مرتفعة أقيمت في العصور
846,AHTD3A0265_Para3_4.png,المتأخرة على مرتفع يرى البعض من المتأخرين أنه كان هيكلأ
847,AHTD3A0265_Para3_5.png,للوثن عشتروت  ومنه اشتق إسم الجزيرة
848,AHTD3A0266_Para2_1.png,هذا الاختلاف في التسمية خلق تضاربآ لدى الباحثين المحدثين فأختار
849,AHTD3A0266_Para2_2.png,كل منهم إسما يراه مناسبآ من وجهة نظره  فالباحث الاستاذ محمد سعيد المسلم
850,AHTD3A0266_Para2_3.png,برأيه المحترم كان له أثر على من تلوه من الباحثين والمؤرخين مثل السيد
851,AHTD3A0266_Para3_1.png,بينما نجد أن أغلب المؤرخين يرجعون أصل تسميتها عشتاروت وكذا سار
852,AHTD3A0266_Para3_2.png,بعض المؤرخين المحدثين مثل علي إبراهيم الدرورة الذي يعلل قوله
853,AHTD3A0266_Para3_3.png,بأن تيروس أو تاروس هذا بحد ذاته ليس بالأصلي لأن تيروس وثارو وتارو وعشتاروت
854,AHTD3A0269_Para3_1.png,فعشتاروت بالنسبة للفينيقيين هي موطنهم الأصلي ومعبودتهم هي رمز الحياة والجمال وقد كانت أرضهم كأجمل ما تكون
855,AHTD3A0270_Para2_3.png,والتوابل من دول العالم آنذاك كما تخرج مراكبهم محملة بخيرات
856,AHTD3A0271_Para2_1.png,فلا غرابة أن تكون التسمية التاريخية لهذه الجزيرة الخضراء هو عشتاروت  وخاصة عندما
857,AHTD3A0272_Para2_1.png,واذا ما توصلنا إلى تاريخ تلك الحضارة وموطن أهلها فاننا نصل إلى حقيقة
858,AHTD3A0272_Para2_2.png,تاريخية أصيلة لا يمكن الطعن فيها ولا التجريح فكيف إذا قورن ذلك المصدر
859,AHTD3A0272_Para2_3.png,التاريخي الأثري بدراسات تاريخية لمؤرخين قدامى يرجعون أصل التسمية الأصلية
860,AHTD3A0272_Para2_4.png,لهذه الجزيرة إلى البعلة علشتاروت  فإننا بالتأكيد نصل إلى الحقيقة التي بقيت هذه الجزيرة
861,AHTD3A0272_Para2_5.png,محتفظة به
862,AHTD3A0272_Para3_1.png,نطلق لفظة العرب اليوم على سكان بلاد واسعة يكتبون ويؤلفون وينشرون ويخاطبون
863,AHTD3A0272_Para3_2.png,بالإذاعة و التلفزيون بلغة واحدة نقول لها لغة العرب أو لغة الضاد أو لغة القرآن الكريم
864,AHTD3A0274_Para2_1.png,وإذا ما سألتني عن معنى لفظة عرب عند علماء العربية فإني أقول لك إن
865,AHTD3A0274_Para2_5.png,الحدس والتخمين وبعد حيرة شديدة في إيجاد تعليل مقبول
866,AHTD3A0274_Para3_1.png,وترى علماء العربية حيارى في تعيين أول من نطق بالعربية فبينما
867,AHTD3A0275_Para2_2.png,العربية إنما سميت به فأخذت من اسمه إنما هم القحطانيون  وهم يأتون  بمختلف
868,AHTD3A0275_Para2_3.png,الروايات والأقوال لإثبات أن القحطانيين هم أول العرب وأن لسانهم هو لسان
869,AHTD3A0275_Para3_1.png,ولم يكن يخطر ببال هؤلاء إن سكان اليمن قبل الإسلام كانوا ينطقون
870,AHTD3A0275_Para3_2.png,بلهجات تختلف عن لهجة القرآن الكريم وأن من سيأتى بعدهم سيكتشف
871,AHTD3A0276_Para2_1.png,وعلى ما تفرع منها من لهجات  عن ذلك فيما بعد  وهو رأي العدنانيين
872,AHTD3A0276_Para3_4.png,أول من نطق بمنطق العربية و إسماعيل هو أول من نطق بالعربية
873,AHTD3A0277_Para2_1.png,أما المستشرقون وعلماء التوراة المحدثون فقد تتبعوا تأريخ الكلمة وتتبعوا معناها في اللغات السامية
874,AHTD3A0278_Para3_1.png,هذا المعنى أي معنى البداوة والأعرابية والجفاف والقفر وردت اللفظة في
875,AHTD3A0278_Para3_3.png,المتقاربة هو البداوة وحياة البادية أي بمعنى أعراب  وإذا راجعنا المواضع التي وردت
876,AHTD3A0278_Para3_4.png,فيها كلمة عربي و عرب في التوراة نجدها بهذا المعنى تماما  ففي كل المواضع
877,AHTD3A0279_Para2_1.png,وبهذا المعنى أيضا وردت في أرميا ففي الاية وكل ملوك العرب الواردة
878,AHTD3A0279_Para2_2.png,في الإصحاح الخامس والعشرين تعني لفظة العرب الأعرابي
879,AHTD3A0279_Para2_3.png,أي عرب البادية  والمراد من وكل ملوك العرب و  كل رؤساء العرب
880,AHTD3A0279_Para2_5.png,وأما الآية في الطرقات جلست لهم كأعرابي في البرية فإنها واضحة
881,AHTD3A0279_Para3_1.png,ومما يؤيد هذا الرأي ورودها عرابة  في العبر انية ويراد بها ما يقال له
882,AHTD3A0279_Para3_4.png,الصحراء وأرض محروقة أي معاني ذات صلة بالبداوة والبادية  وقد أقامت في
883,AHTD3A0280_Para2_1.png,و وردت لفظة عرب في عدد كبير من كتابات الحضر  و وردت مثلا في النص
884,AHTD3A0280_Para2_2.png,الذي و سم ب  حيث جاء في السطرين التاسع و العاشر وبجندا
885,AHTD3A0280_Para2_3.png,دعرب  و بجنود العرب  و في السطر الرابع عشر و بحطر و عرب  أي
886,AHTD3A0280_Para2_4.png,و بالحضر و بالعرب  و وردت في النص  ملكادي عرب
887,AHTD3A0280_Para3_1.png,هذا و ليست لدينا كتابات جاهلية من النوع الذي يقول له المستشرقون
888,AHTD3A0280_Para3_2.png,كتابات عربية شمالية  فيها أسم العرب غير نص واحد هو
889,AHTD3A0281_Para2_1.png,و لو و رد لفظة العرب في النص الذي يعود عهده إلى سنة  م
890,AHTD3A0281_Para2_2.png,شأن كبير غير أننا لا نستطيع إن نقول إن لفظة العرب هنا
891,AHTD3A0281_Para2_5.png,في تلك الأيام
892,AHTD3A0281_Para3_1.png,أما النصوص العربية الجنوبية فقد وردت فيها لفظة اعرب بمعنى
893,AHTD3A0281_Para3_2.png,أعراب و لم يقصد بها قومية أي علم لهذا الجنس المعروف الذي يشمل
894,AHTD3A0281_Para3_4.png,ملك حضرموت و ورد  واعر ملك سبا  أي و أعراب ملك سبأ  و كالذي ورد
895,AHTD3A0281_Para3_5.png,في نص أبرهة
896,AHTD3A0282_Para2_1.png,ففي كل هذه المواضع و مواضع أخرى وردت بمعنى أعراب  أما أهل المدن و المتحضرون فكانوا
897,AHTD3A0282_Para3_1.png,مما يدل على أن لفظة عرب و العرب لم تكن تؤدي معنى  الجنس والقومية وذلك في
898,AHTD3A0282_Para3_2.png,الكتابات العربية الجنوبية المدونة والواصلة إلينا إلى قبيل الإسلام بقليل  م
899,AHTD3A0282_Para3_3.png, م  والرأي عندي إن العرب الجنوبيين لم يفههوا هذا المعنى من اللفظة الا بعد دخولهم في
900,AHTD3A0282_Para3_4.png,الإسلام ووقوفهم على القرآن الكريم وتكلمهم باللغة التي نزل بها وذلك بفضل الإسلام بالطبع
901,AHTD3A0283_Para2_1.png,والنص الوحيد الوحيد الذي وردت فيه لفظة العرب علما على العرب جميعا من
902,AHTD3A0283_Para2_2.png,حضر وأعراب ونعت فيه لسانهم باللسان العربي هو
903,AHTD3A0283_Para2_3.png,القرآن الكريم  وقد ذهب د  ه  ملر إلى أن القرآن الكريم
904,AHTD3A0283_Para2_4.png,هو الذي خصص الكلمة وجعلها علما لقومية تشمل كل العرب
905,AHTD3A0283_Para2_5.png,وهو يشك في صحة ورود كلمة عرب علما لقومية في الشعر الجاهلي
906,AHTD3A0283_Para3_1.png,كالذي ورد في شعر لامرئ القيس وفي الأخبار المدونة في كتب
907,AHTD3A0283_Para3_2.png,الأدب على ألسنة بعض الجاهليين  ورأي ملر هذا رأي ضعيف لا
908,AHTD3A0283_Para3_3.png,يستند إلى دليل إذ كيف تعقل مخاطبة القرآن قوما بهذا المعنى لو
909,AHTD3A0283_Para3_4.png,لم يكن لهم علم سابق به وفي الآيات دلالة واضحة لي أن القوم
910,AHTD3A0283_Para3_5.png,كان لهم إدراك لهذا المعنى قبل الإسلام وانهم كانوا ينعتون لسانهم
911,AHTD3A0283_Para3_6.png,باللسان العربي
912,AHTD3A0284_Para2_1.png,ونحن لا نزال  نميز الأعراب عن الحضر ونعتدهم طبقة خاصة تختلف عن
913,AHTD3A0284_Para2_2.png,الحضر فنطلق عليهم لفظة عرب في معنى بدو وأعراب أي بالمعنى الأصلي
914,AHTD3A0284_Para3_1.png,هم العرب المقيمون على حافات البوادي والأرياف أي في معنى عرب
915,AHTD3A0284_Para3_2.png,الضاحية في اصطلاح القدامى  ثم تقسم الحضر وتسميهم أيضا ب أهل الطين
916,AHTD3A0284_Para3_3.png,إلى قارين   و الواحد قرونيوهم المستقرون الذين لهم أماكن ثابتة
917,AHTD3A0285_Para2_1.png,وخلاصة ما تقدم إن لفظة ع رب عرب هي بمعنى التبدي و الأعرابية
918,AHTD3A0285_Para2_2.png,في كل اللغات السامية ولم تكن نفهم إلا بهذا المعنى
919,AHTD3A0285_Para3_2.png,انهم أهل بادية وان حياتهم حياة أعراب  ومن هنا غلبت
920,AHTD3A0285_Para3_3.png,عليهم وعلى بلادهم فصارت علمية عند أولئك ألأعاجم
921,AHTD3A0285_Para3_5.png,لفظة  أي العربية بمعنى بلاد العرب
922,AHTD3A0286_Para2_1.png,وخلاصة ما تقدم إن لفظة ع رب عرب هي بمعنى التبدي و الأعرابية في كل اللغات السامية ولم تكن
923,AHTD3A0286_Para2_2.png,نفهم إلا بهذا المعنى في أقدم النصوص التاريخية التي وصلت إلينا وهي النصوص الآشورية  وقد عنت بها
924,AHTD3A0287_Para2_1.png,هذا ويلاحظ أن عددا من القبائل العربية الضاربة في الشمال والساكنة في العراق
925,AHTD3A0287_Para2_2.png,وفي بلاد الشام تأثرت بلغة بني إرم فكتبت بها كما فعل غيرهم من الناس
926,AHTD3A0287_Para2_3.png,الساكنين في هذه اللأرضين مع انهم لم يكونوا من بني إرم  ولهذا حسبوا على بني إرم
927,AHTD3A0287_Para2_4.png,مع أن أصلهم من جنس آخر  وفي ضمن هؤلاء قبائل عربية عديدة ضاع أصلها
928,AHTD3A0287_Para3_1.png,ذهب نوح مظفر ضرغام بصحبة رؤوف  بن لؤي رايق ظافر عطعوط وهلال
929,AHTD3A0287_Para3_2.png,خازن عفيف للحج   بدأت  قوافل الحجيج حاج إثر آخر يلبي  عند 
930,AHTD3A0287_Para3_3.png, وصولنا طفنا وسعينا مع شيخ كان جاري في الخيمة يتكلم وهو نائم  بكلمات
931,AHTD3A0287_Para3_4.png, لا أفهمها مثل انقض بغلس له الضابط لزمتك  سألت راجح هل بلغ أصحابنا
932,AHTD3A0287_Para3_5.png,ظ ع ك  ث خ ض ب س ش ص غ ه أننا في الحج هل تعلم فائدة الكلمات
933,AHTD3A0288_Para2_3.png,أية أدلة أخرى غير هذا التشابه اللفظي الذي نلاحظه بين سرسين وبين سارقين وهو من قبيل
934,AHTD3A0288_Para2_4.png,المصادفة والتلاعب بالألفاظ ولا شك
935,AHTD3A0288_Para3_3.png,بتلث التسمية القديمة  ويستعمل اهل العراق في الوقت الحاضر لفظة اخرى هي الشرجية أي الشرقية
936,AHTD3A0288_Para3_4.png,ويقصدون بها جهة المشرق
937,AHTD3A0289_Para2_1.png,هذا وقد عرف العرب ان الروم يسمونهم ساراقينوس فقد ذكر المسعودي ان الروم إلى هذا الوقت
938,AHTD3A0289_Para3_1.png,ويرى بعض العلماء إن تاجك و تجك و تازك هي من الأصل المتقدم  من أصل لفظة طيء ولكلمة
939,AHTD3A0289_Para3_2.png,تازي في الفارسية معنى صحراوي من تاز  بمعنى الأرض المقفرة الخاليةولذلك نسب بعض الباحثين
940,AHTD3A0289_Para3_3.png,كلمة تازي إلى هذا المعنى فقالوا إنها أطلقت على العرب لما اشتهر عنهم أنهم صحراويون
941,AHTD3A0290_Para2_1.png,وبعض هذه التسميات المذكورة لا يزال حيا مستعملا ولكنه لم يبلغ
942,AHTD3A0290_Para2_2.png,لفظة عرب في الشهرة و الانتشار  فقد صارت لفظة عرب علما
943,AHTD3A0290_Para2_3.png,على قومية وجنس معلوم له موطن معلومله موطن معلوم وله لسان
944,AHTD3A0290_Para2_4.png,خاص به يميزه عن سائر الألسنة  من بعد الميلاد حتى اليوم
945,AHTD3A0290_Para2_5.png,وقد وسع الإسلام رقعة بلاد العرب كما وسع مجال اللغة العربية
946,AHTD3A0290_Para3_1.png,ورب سائل يقوللقد كان للعرب قبل الإسلام لغات مثل المعينية
947,AHTD3A0290_Para3_2.png,والسبئية و الحمرية والصفوية والثمودية واللحيانية وأمثالها اختلفت
948,AHTD3A0291_Para2_1.png,فإذا سيكون موقفنا من أصحاب هذه اللغات أنعدهم عربا والجواب إن
949,AHTD3A0291_Para2_2.png,هؤلاء وإن اختلفت لغتهم عن لغتنا وباينت ألسنتهم ألست فإنهم
